統編,分類,子分類,項目,來自公司報告,單位,年份,數值
69546202,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
69546202,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
18795706,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,遵行環保法規求及其他相關規定且排放量比例一年比一年低。
18795706,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
27489806,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,目前尚未訂定
27489806,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
13000453,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,無資料
13000453,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
13000453,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,9.107999999999999
13000453,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,13.551
13000453,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,5.771000000000001
18795706,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,2.455
18795706,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,3.1870000000000003
69546202,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.889
69546202,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,1.282
69546202,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.127
69546202,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,2.503
13000453,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,11.58
13000453,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,17.07
13000453,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,2.726
18795706,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,0.362
18795706,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,0.54
69546202,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,0.66
69546202,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,0.95
69546202,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,0.094
69546202,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,7.9750000000000005
13000453,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,19.913
13000453,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,28.34
13000453,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,4.8469999999999995
18795706,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,3.1879999999999993
18795706,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,3.0700000000000003
69546202,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,0.792
69546202,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,1.14
69546202,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,0.114
69546202,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,13.882
13000453,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,16.241
13000453,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,23.36
13000453,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,8.459
18795706,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,0.709
18795706,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,0.8910000000000001
69546202,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,0.066
69546202,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,0.095
69546202,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,0.009
69546202,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,6.769
