統編,分類,子分類,項目,來自公司報告,單位,年份,數值
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,487410.06999999995
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,227246.44
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,714656.51
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,63926.47
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,30243.01
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,94169.48
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,447332.32999999996
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,218275.41
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,665607.74
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,66462.14
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,31283.37
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,97745.51
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,448748.49
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,225219.86000000002
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,673968.35
11914002,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,1563.817843790696
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,52807.130000000005
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,26509.67
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,79316.8
49701774,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,1601.7421971490585
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,499291.76999999996
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,282913.86999999994
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,782205.6399999999
11914002,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,1743.2871503747713
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,49266.71
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,24430.07
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,73696.78
49701774,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,1505.2139457935907
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,379414.16000000003
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,271839.17
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,651253.3300000001
11914002,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,1412.9577357592273
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,59125.66
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,28215
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,87340.66
49701774,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,1737.6467657811513
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,482782.51
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,260968.62000000002
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,743751.13
11914002,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,1780.3521331291083
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,63779.130000000005
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,27660.28
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,91439.41
49701774,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,1933.0806049498938
11914002,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,405309.37
11914002,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,255848.73
11914002,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,661158.1
11914002,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,1577.6547644494726
49701774,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,64242.36
49701774,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,27865.47
49701774,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,92107.83
49701774,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,2552.1697001469383
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,1020.9599999999998
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,317.848
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,58.269999999999996
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,360.0459999999999
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,15.157
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,9.655
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,3.328
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.401
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,37.463
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,8.095
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,29.837000000000003
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,6.19
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.488
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,7.4399999999999995
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,954.1020000000002
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,282.143
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,41.458000000000006
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,128.88500000000002
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,141.72
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,65.417
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,3.1710000000000003
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,2.5500000000000003
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,79.74799999999999
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,42.875
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,53.726
49701774,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.005
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,2.848
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,0.21500000000000002
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,8.047999999999998
03228304,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.41300000000000003
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,1499.089
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,605.881
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,180.958
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,285.932
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,18.495
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,8.044
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,0.473
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.397
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,77.06
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,28.976000000000003
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,70.825
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,4.995
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,0.004
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,16.568
03228304,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.48
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,1456.391
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,545.992
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,30.538999999999994
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,153.38599999999994
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,42.354
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,18.032
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,2.16
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.776
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,31.075000000000003
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,8.301
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,58.62799999999999
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,1.7329999999999999
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,0.003
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,6.1579999999999995
03228304,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.571
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,1541.9319999999996
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,449.3499999999999
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,53.73699999999999
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,293.8570000000001
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,62.276
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,27.887999999999998
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,3.27
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,1.488
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,87.56400000000002
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,26.808
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,184.117
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,5.558999999999999
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,0.005
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,24.164
03228304,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,0.764
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,1888.2090000000003
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,685.4130000000001
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,55.842000000000006
11914002,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,223.98499999999996
47056834,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,74.008
47056834,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,37.238
47056834,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,3.94
47056834,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,1.9800000000000004
49701774,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,29.454
49701774,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,32.304
49701774,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,41.918
03228304,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,3.305999999999999
03228304,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,0.003
03228304,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,12.328
03228304,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.42300000000000004
11914002,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,605.126
11914002,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,251.44799999999998
11914002,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,18.910999999999998
