統編,分類,子分類,項目,來自公司報告,單位,年份,數值
03064800,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2009,2912.2300000000005
03064800,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2009,7026.55
03064800,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2009,9938.78
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,43774.20999999999
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,139516.53
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,183290.74
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,96569.37
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,146594.69
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,243164.06
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,111983.4
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,167768.34
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,279751.74
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,114271.58000000002
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,178052.26
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,292323.84
35412204,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,203.91569778742868
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,157600.12
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,229832.61000000002
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,387432.73
35412204,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,230.8997921451654
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,163009.92
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,217549.71
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,380559.63
35412204,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,199.33444564953484
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,134441.47
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,195958.15
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,330399.62
35412204,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,245.09556642455416
35412204,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,125617.28
35412204,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,189297.44
35412204,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,314914.72
35412204,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,279.80828528427463
03086001,E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,110年天然氣使用:42928立方公尺，109年天然氣使用:45207立方公尺，減少2279立方公尺約5.3%，已達成設定值5%目標
03564501,E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,待111年完成。
23206102,E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,評估中
28986660,E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,待完成溫室氣體盤查，了解直接與間接溫室氣體排放量之結構，將評估成本與可行性，制定溫室氣體排放量減量計畫與目標。
80333058,E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,規劃中
23206102,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.02
23206102,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.023
23206102,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,1.171
23206102,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.487
34284955,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.61
34284955,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.309
34284955,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.051
34284955,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,9.723999999999998
35412204,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,21.037
35412204,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,17.447
35412204,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,34.348
35412204,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,143.83
35882520,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,1.85
35882520,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,1.849
35882520,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,5.641
43125162,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,5.319
43125162,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,7.423
43125162,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,15.3
43125162,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,35.855999999999995
64829434,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.04
64829434,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.056999999999999995
64829434,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,7.86
68035907,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.22699999999999998
68035907,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,3.902
73341336,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,1.739
79460007,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.187
79460007,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.142
79460007,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.926
89260422,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,24.281000000000002
03564501,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,8.648
03064800,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,8.531
03064800,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,6.221
03064800,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,4.489999999999999
