統編,分類,子分類,項目,來自公司報告,單位,年份,數值
03098415,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2009,8590.93
03098415,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2009,15092.34
03098415,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2009,23683.27
03098415,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2010,7050.839999999998
03098415,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2010,14995.6
03098415,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2010,22046.44
03098415,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2011,7501.43
03098415,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2011,16338.57
03098415,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2011,23840
03098415,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2012,5856.42
03098415,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2012,13562.17
03098415,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2012,19418.59
20838245,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.005
20838245,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,9.997999999999998
22078327,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,2.453
22081250,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,2.121
22081250,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,1.619
22081250,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,24.288
22269487,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,3.392
22269487,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,40.324999999999996
22663848,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,29.33899999999999
22819125,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.018000000000000002
22819125,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.026000000000000002
22819125,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,2.3440000000000003
24004006,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,7.4879999999999995
24004006,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,6.936999999999999
24004006,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,3.207
24004006,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,184.95
35129100,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,1.716
35129100,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.093
35129100,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.88
35129100,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,37.307
52264848,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.073
59347422,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,10.753
66654986,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.044
68326665,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.194
68326665,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.064
68326665,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.004
68326665,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,104.39300000000001
69408876,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.14599999999999996
69408876,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,55.93399999999999
83446817,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.007
83446817,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.011
83446817,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.9049999999999999
86120567,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,2.4499999999999997
