統編,分類,子分類,項目,來自公司報告,單位,年份,數值
23417015,G,資本額,資本額,,元,2020,440783130
23417015,G,資本額,資本額,,元,2019,440783130
23469771,G,資本額,資本額,,元,2020,900000000
23469771,G,資本額,資本額,,元,2019,900000000
36552651,G,資本額,資本額,,元,2020,7222789020
36552651,G,資本額,資本額,,元,2019,7222789020
23530972,G,資本額,資本額,,元,2020,203465290
23530972,G,資本額,資本額,,元,2019,203465290
23470904,G,資本額,資本額,,元,2020,255000000
23470904,G,資本額,資本額,,元,2019,255000000
22958842,G,資本額,資本額,,元,2020,478555000
22958842,G,資本額,資本額,,元,2019,478555000
23474227,G,資本額,資本額,,元,2020,300000000
23474227,G,資本額,資本額,,元,2019,300000000
23111648,G,資本額,資本額,,元,2020,312000000
23111648,G,資本額,資本額,,元,2019,312000000
03098908,G,資本額,資本額,,元,2020,11572127000
03098908,G,資本額,資本額,,元,2019,11572127000
97160609,G,資本額,資本額,,元,2020,59820321460
97160609,G,資本額,資本額,,元,2019,59820321460
23111915,G,資本額,資本額,,元,2020,35495978100
23111915,G,資本額,資本額,,元,2019,35495978100
22959223,G,資本額,資本額,,元,2020,6150000000
22959223,G,資本額,資本額,,元,2019,6150000000
23534956,G,資本額,資本額,,元,2020,6924124440
23534956,G,資本額,資本額,,元,2019,6924124440
23113343,G,資本額,資本額,,元,2020,16212238000
23113343,G,資本額,資本額,,元,2019,16212238000
28428390,G,資本額,資本額,,元,2020,3000000000
28428390,G,資本額,資本額,,元,2019,3000000000
22957745,G,資本額,資本額,,元,2020,330000000
22957745,G,資本額,資本額,,元,2019,330000000
23474649,G,資本額,資本額,,元,2020,11600000000
23474649,G,資本額,資本額,,元,2019,11600000000
84703412,G,資本額,資本額,,元,2020,1470000000
84703412,G,資本額,資本額,,元,2019,1470000000
23416851,G,資本額,資本額,,元,2020,6907292710
23416851,G,資本額,資本額,,元,2019,6907292710
14329223,G,資本額,資本額,,元,2020,0
14329223,G,資本額,資本額,,元,2019,0
23535744,G,資本額,資本額,,元,2020,8500000000
