統編,分類,子分類,項目,來自公司報告,單位,年份,數值
16467798,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16467798,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
12479610,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"本公司台北母公司110年度溫室氣體盤查之範疇二排放量為94,740kgCO2e，永續委員會推動小組尚在規劃集團各地盤查進度，且依櫃買中心規定，本公司為民國115年度前完成盤查之上市櫃公司，故尚未擬訂量化減量目標。"
12479610,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
00701122,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司致力符合相關法規目標。
00701122,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
04927158,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
04927158,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
01176152,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,盤查後依據實際情況訂定目標。
01176152,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
04695235,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
04695235,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
04406559,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
04406559,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
51015548,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
51015548,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
33853232,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
33853232,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
39014517,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
39014517,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16446274,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16446274,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
97160544,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
97160544,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22358734,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22358734,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70624227,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
70624227,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
86121030,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
86121030,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
