分類,子分類,項目,來自公司報告,單位,年份,數值
G,資本額,資本額,,元,2020,375747840
G,資本額,資本額,,元,2019,375747840
G,營運狀況,營業收入,,仟元,2020,3599613
G,營運狀況,營業成本,,仟元,2020,3020060
G,營運狀況,營業費用,,仟元,2020,422206
G,營運狀況,淨利,,仟元,2020,122914
G,營運狀況,營業收入,,仟元,2019,3252966
G,營運狀況,營業成本,,仟元,2019,2735889
G,營運狀況,營業費用,,仟元,2019,395595
G,營運狀況,淨利,,仟元,2019,111956
G,營運狀況,營業收入,,仟元,2018,2991269
G,營運狀況,營業成本,,仟元,2018,2492751
G,營運狀況,營業費用,,仟元,2018,372685
G,營運狀況,淨利,,仟元,2018,90201
G,營運狀況,營業收入,,仟元,2017,2607542
G,營運狀況,營業成本,,仟元,2017,2169719
G,營運狀況,營業費用,,仟元,2017,332827
G,營運狀況,淨利,,仟元,2017,103955
