分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
S,員工薪資,平均薪資,,仟元,2020,944
S,員工薪資,薪資中位數,,仟元,2020,808
S,員工薪資,平均薪資,,仟元,2019,826
S,員工薪資,薪資中位數,,仟元,2019,620
S,員工薪資,平均薪資,,仟元,2018,645
G,資本額,資本額,,元,2020,2462421460
G,資本額,資本額,,元,2019,2462421460
G,營運狀況,營業收入,,仟元,2020,7053361
G,營運狀況,營業成本,,仟元,2020,6168735
G,營運狀況,營業費用,,仟元,2020,1105280
G,營運狀況,淨利,,仟元,2020,179775
G,營運狀況,營業收入,,仟元,2019,8840159
G,營運狀況,營業成本,,仟元,2019,8226631
G,營運狀況,營業費用,,仟元,2019,1146824
G,營運狀況,淨利,,仟元,2019,-197033
G,營運狀況,營業收入,,仟元,2018,3284200
G,營運狀況,營業成本,,仟元,2018,2962770
G,營運狀況,營業費用,,仟元,2018,466422
G,營運狀況,淨利,,仟元,2018,-166739
