分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
G,營運狀況,營業收入,,仟元,2020,5373642
G,營運狀況,營業成本,,仟元,2020,4176922
G,營運狀況,營業費用,,仟元,2020,309848
G,營運狀況,淨利,,仟元,2020,731809
G,營運狀況,營業收入,,仟元,2019,6122936
G,營運狀況,營業成本,,仟元,2019,5218643
G,營運狀況,營業費用,,仟元,2019,249098
G,營運狀況,淨利,,仟元,2019,463081
G,營運狀況,營業收入,,仟元,2018,4967893
G,營運狀況,營業成本,,仟元,2018,4137358
G,營運狀況,營業費用,,仟元,2018,191304
G,營運狀況,淨利,,仟元,2018,446315
G,營運狀況,營業收入,,仟元,2017,3056380
G,營運狀況,營業成本,,仟元,2017,2501072
G,營運狀況,營業費用,,仟元,2017,167437
G,營運狀況,淨利,,仟元,2017,268657
