分類,子分類,項目,來自公司報告,單位,年份,數值
G,資本額,資本額,,元,2020,245984000
G,資本額,資本額,,元,2019,245984000
G,營運狀況,營業收入,,仟元,2020,162249
G,營運狀況,營業成本,,仟元,2020,125537
G,營運狀況,營業費用,,仟元,2020,175606
G,營運狀況,淨利,,仟元,2020,-144445
G,營運狀況,營業收入,,仟元,2019,781370
G,營運狀況,營業成本,,仟元,2019,277125
G,營運狀況,營業費用,,仟元,2019,499566
G,營運狀況,淨利,,仟元,2019,7766
G,營運狀況,營業收入,,仟元,2018,702262
G,營運狀況,營業成本,,仟元,2018,252199
G,營運狀況,營業費用,,仟元,2018,472992
G,營運狀況,淨利,,仟元,2018,-43839
G,營運狀況,營業收入,,仟元,2017,700182
G,營運狀況,營業成本,,仟元,2017,235500
G,營運狀況,營業費用,,仟元,2017,456141
G,營運狀況,淨利,,仟元,2017,4552
G,營運狀況,營業收入,,仟元,2016,944879
G,營運狀況,營業成本,,仟元,2016,295236
G,營運狀況,營業費用,,仟元,2016,544662
G,營運狀況,淨利,,仟元,2016,81727
