分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,0.616
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,0.016
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,1.944
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.031
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,0.121
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,2.085
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.062
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,0.11199999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,2.092
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.063
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,0.085
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,2.251
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.067
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.056999999999999995
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,2.2880000000000003
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2022,0.068
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.06
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,1.3780000000000001
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.040999999999999995
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,0.032
S,員工薪資,平均薪資,,仟元,2020,541
S,員工薪資,薪資中位數,,仟元,2020,508
S,員工薪資,平均薪資,,仟元,2019,553
S,員工薪資,薪資中位數,,仟元,2019,474
S,員工薪資,平均薪資,,仟元,2018,553
G,資本額,資本額,,元,2020,407893910
G,資本額,資本額,,元,2019,407893910
