分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,760
S,員工薪資,薪資中位數,,仟元,2020,673
S,員工薪資,平均薪資,,仟元,2019,756
S,員工薪資,薪資中位數,,仟元,2019,660
S,員工薪資,平均薪資,,仟元,2018,792
G,資本額,資本額,,元,2020,43171963990
G,資本額,資本額,,元,2019,43171963990
G,營運狀況,營業收入,,仟元,2020,13587443
G,營運狀況,營業成本,,仟元,2020,13901570
G,營運狀況,營業費用,,仟元,2020,5180178
G,營運狀況,淨利,,仟元,2020,-5819980
G,營運狀況,營業收入,,仟元,2019,14246066
G,營運狀況,營業成本,,仟元,2019,13675272
G,營運狀況,營業費用,,仟元,2019,5740446
G,營運狀況,淨利,,仟元,2019,-5161873
G,營運狀況,營業收入,,仟元,2018,14565959
G,營運狀況,營業成本,,仟元,2018,13200355
G,營運狀況,營業費用,,仟元,2018,6292768
G,營運狀況,淨利,,仟元,2018,-3267732
G,營運狀況,營業收入,,仟元,2017,13707498
G,營運狀況,營業成本,,仟元,2017,12119928
G,營運狀況,營業費用,,仟元,2017,5778457
G,營運狀況,淨利,,仟元,2017,-4034617
G,營運狀況,營業收入,,仟元,2016,14153429
G,營運狀況,營業成本,,仟元,2016,14864401
G,營運狀況,營業費用,,仟元,2016,6326158
G,營運狀況,淨利,,仟元,2016,-5132577
