分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,0.312
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,10.195000000000002
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,5.332
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,5.725
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,5.644
E,空氣污染物申報-有害空氣污染物,甲苯,,,2017,0.6950000000000001
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2017,2.81
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,0.004
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,0.004
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.006
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,4.505999999999999
E,空氣污染物申報-有害空氣污染物,甲苯,,,2018,0.7190000000000001
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2018,2.305
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,0.02
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,0.024999999999999998
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.039
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,4.553999999999999
E,空氣污染物申報-有害空氣污染物,甲苯,,,2019,0.7070000000000001
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2019,2.2560000000000002
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.022
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,0.024999999999999998
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.037
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,4.728
E,空氣污染物申報-有害空氣污染物,甲苯,,,2020,0.692
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2020,2.237
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,0.033
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,0.042
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.061
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,5.0120000000000005
E,空氣污染物申報-有害空氣污染物,甲苯,,,2021,0.361
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2021,0.554
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,0.043000000000000003
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2022,0.05399999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2022,0.077
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,7.093
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2022,0.8580000000000001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,0.013000000000000001
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2023,0.017
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.025
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,2.909
E,空氣污染物申報-有害空氣污染物,二甲苯,,,2023,0.33799999999999997
S,員工薪資,平均薪資,,仟元,2020,853
S,員工薪資,薪資中位數,,仟元,2020,719
S,員工薪資,平均薪資,,仟元,2019,829
S,員工薪資,薪資中位數,,仟元,2019,681
G,資本額,資本額,,元,2020,391320000
G,資本額,資本額,,元,2019,391320000
