分類,子分類,項目,來自公司報告,單位,年份,數值
E,環境違規,違反環境法規金額-misc,,元,2018,22500
E,環境違規,違反環境法規次數-misc,,次,2018,1
E,環境違規,違反環境法規金額-空氣,,元,2018,0
E,環境違規,違反環境法規次數-空氣,,次,2018,0
E,環境違規,違反環境法規金額-水,,元,2018,0
E,環境違規,違反環境法規次數-水,,次,2018,0
S,員工薪資,平均薪資,,仟元,2020,884
S,員工薪資,薪資中位數,,仟元,2020,751
S,員工薪資,平均薪資,,仟元,2019,851
S,員工薪資,薪資中位數,,仟元,2019,733
S,員工薪資,平均薪資,,仟元,2018,860
G,資本額,資本額,,元,2020,19579100500
G,資本額,資本額,,元,2019,19579100500
G,營運狀況,淨利,,仟元,2020,2171460
G,營運狀況,淨利,,仟元,2019,2081804
G,營運狀況,營業費用,,仟元,2018,2887878
G,營運狀況,淨利,,仟元,2018,2210281
G,營運狀況,營業費用,,仟元,2017,3013837
G,營運狀況,淨利,,仟元,2017,2100432
G,營運狀況,營業費用,,仟元,2016,3024531
G,營運狀況,淨利,,仟元,2016,1054679
