分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,0.359
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,5.765
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,0.144
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,4.696
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,4.723
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,0.307
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,4.024
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,0.289
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,3.5479999999999996
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,0.35400000000000004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,4.842
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,0.29600000000000004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,5.000000000000001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,0.257
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,4.106999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,0.383
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,1.6929999999999998
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.135
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,1.1400000000000001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,0.791
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.056999999999999995
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,1.66
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,0.031
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.678
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,0.085
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.006
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,0.18
E,環境違規,違反環境法規金額-misc,,元,2013,0
E,環境違規,違反環境法規次數-misc,,次,2013,0
E,環境違規,違反環境法規金額-空氣,,元,2013,0
E,環境違規,違反環境法規次數-空氣,,次,2013,0
E,環境違規,違反環境法規金額-水,,元,2013,80000
E,環境違規,違反環境法規次數-水,,次,2013,1
E,環境違規,違反環境法規金額-misc,,元,2014,42000
E,環境違規,違反環境法規次數-misc,,次,2014,5
E,環境違規,違反環境法規金額-空氣,,元,2014,0
E,環境違規,違反環境法規次數-空氣,,次,2014,0
E,環境違規,違反環境法規金額-水,,元,2014,110000
E,環境違規,違反環境法規次數-水,,次,2014,1
E,環境違規,違反環境法規金額-misc,,元,2016,1500
E,環境違規,違反環境法規次數-misc,,次,2016,1
E,環境違規,違反環境法規金額-空氣,,元,2016,0
E,環境違規,違反環境法規次數-空氣,,次,2016,0
E,環境違規,違反環境法規金額-水,,元,2016,0
E,環境違規,違反環境法規次數-水,,次,2016,0
E,環境違規,違反環境法規金額-misc,,元,2017,75000
E,環境違規,違反環境法規次數-misc,,次,2017,1
E,環境違規,違反環境法規金額-空氣,,元,2017,0
E,環境違規,違反環境法規次數-空氣,,次,2017,0
E,環境違規,違反環境法規金額-水,,元,2017,0
E,環境違規,違反環境法規次數-水,,次,2017,0
E,環境違規,違反環境法規金額-misc,,元,2018,0
E,環境違規,違反環境法規次數-misc,,次,2018,0
E,環境違規,違反環境法規金額-空氣,,元,2018,0
E,環境違規,違反環境法規次數-空氣,,次,2018,0
E,環境違規,違反環境法規金額-水,,元,2018,256500
E,環境違規,違反環境法規次數-水,,次,2018,2
S,員工薪資,平均薪資,,仟元,2020,534
S,員工薪資,薪資中位數,,仟元,2020,497
S,員工薪資,平均薪資,,仟元,2019,542
S,員工薪資,薪資中位數,,仟元,2019,489
S,員工薪資,平均薪資,,仟元,2018,576
G,資本額,資本額,,元,2020,2533124940
G,資本額,資本額,,元,2019,2533124940
G,營運狀況,營業收入,,仟元,2020,1188984
G,營運狀況,營業成本,,仟元,2020,1114063
G,營運狀況,營業費用,,仟元,2020,214593
G,營運狀況,淨利,,仟元,2020,-128179
G,營運狀況,營業收入,,仟元,2019,1939316
G,營運狀況,營業成本,,仟元,2019,1861646
G,營運狀況,營業費用,,仟元,2019,267192
G,營運狀況,淨利,,仟元,2019,-470851
G,營運狀況,營業收入,,仟元,2018,3088232
G,營運狀況,營業成本,,仟元,2018,2899940
G,營運狀況,營業費用,,仟元,2018,309886
G,營運狀況,淨利,,仟元,2018,-196664
G,營運狀況,營業收入,,仟元,2017,2540320
G,營運狀況,營業成本,,仟元,2017,2515465
G,營運狀況,營業費用,,仟元,2017,430348
G,營運狀況,淨利,,仟元,2017,-561965
G,營運狀況,營業收入,,仟元,2016,4190527
G,營運狀況,營業成本,,仟元,2016,3636476
G,營運狀況,營業費用,,仟元,2016,506504
G,營運狀況,淨利,,仟元,2016,-113158
