分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.042
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,0.051000000000000004
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.366
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.5
S,員工薪資,平均薪資,,仟元,2020,773
S,員工薪資,薪資中位數,,仟元,2020,554
S,員工薪資,平均薪資,,仟元,2019,728
S,員工薪資,薪資中位數,,仟元,2019,557
S,員工薪資,平均薪資,,仟元,2018,825
G,資本額,資本額,,元,2020,744172000
G,資本額,資本額,,元,2019,744172000
G,營運狀況,營業收入,,仟元,2020,2940744
G,營運狀況,營業成本,,仟元,2020,1959814
G,營運狀況,營業費用,,仟元,2020,325677
G,營運狀況,淨利,,仟元,2020,420879
G,營運狀況,營業收入,,仟元,2019,2247357
G,營運狀況,營業成本,,仟元,2019,1613988
G,營運狀況,營業費用,,仟元,2019,325587
G,營運狀況,淨利,,仟元,2019,207093
G,營運狀況,營業收入,,仟元,2018,2438666
G,營運狀況,營業成本,,仟元,2018,1578808
G,營運狀況,營業費用,,仟元,2018,320249
G,營運狀況,淨利,,仟元,2018,470172
G,營運狀況,營業收入,,仟元,2017,2515960
G,營運狀況,營業成本,,仟元,2017,1598917
G,營運狀況,營業費用,,仟元,2017,315612
G,營運狀況,淨利,,仟元,2017,384032
G,營運狀況,營業收入,,仟元,2016,2456940
G,營運狀況,營業成本,,仟元,2016,1575728
G,營運狀況,營業費用,,仟元,2016,302571
G,營運狀況,淨利,,仟元,2016,451299
