分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
S,員工薪資,平均薪資,,仟元,2020,811
S,員工薪資,薪資中位數,,仟元,2020,736
S,員工薪資,平均薪資,,仟元,2019,951
S,員工薪資,薪資中位數,,仟元,2019,885
S,員工薪資,平均薪資,,仟元,2018,834
G,資本額,資本額,,元,2020,698359850
G,資本額,資本額,,元,2019,698359850
G,營運狀況,營業收入,,仟元,2020,5257058
G,營運狀況,營業成本,,仟元,2020,4193976
G,營運狀況,營業費用,,仟元,2020,696550
G,營運狀況,淨利,,仟元,2020,225236
G,營運狀況,營業收入,,仟元,2019,4669367
G,營運狀況,營業成本,,仟元,2019,3571602
G,營運狀況,營業費用,,仟元,2019,655152
G,營運狀況,淨利,,仟元,2019,292582
G,營運狀況,營業收入,,仟元,2018,3459839
G,營運狀況,營業成本,,仟元,2018,2756342
G,營運狀況,營業費用,,仟元,2018,564848
G,營運狀況,淨利,,仟元,2018,136896
G,營運狀況,營業收入,,仟元,2017,3063486
G,營運狀況,營業成本,,仟元,2017,2360843
G,營運狀況,營業費用,,仟元,2017,570789
G,營運狀況,淨利,,仟元,2017,35195
G,營運狀況,營業收入,,仟元,2016,2877668
G,營運狀況,營業成本,,仟元,2016,2177583
G,營運狀況,營業費用,,仟元,2016,515420
G,營運狀況,淨利,,仟元,2016,187153
