分類,子分類,項目,來自公司報告,單位,年份,數值
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.106
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.152
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,9.244
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,0.395
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,0.5700000000000001
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,0.056999999999999995
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,18.282999999999998
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,0.237
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,0.342
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,0.039
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,9.863999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,0.395
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,0.5700000000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,20.406
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,0.158
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,0.228
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,13.144
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,0.052
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,0.076
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,0.002
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,23.512
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,0.026
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,0.038
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,0.005
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,21.154000000000003
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,0.052
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,0.076
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,0.008
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,18.689999999999998
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,0.09699999999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,0.14200000000000002
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.014000000000000002
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,42.041
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,0.07
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,0.1
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.01
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,14.704
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.01
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,0.014
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.007
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,22.154
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.006
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,17.165
S,員工薪資,平均薪資,,仟元,2020,566
S,員工薪資,薪資中位數,,仟元,2020,501
S,員工薪資,平均薪資,,仟元,2019,529
S,員工薪資,薪資中位數,,仟元,2019,449
S,員工薪資,平均薪資,,仟元,2018,496
G,資本額,資本額,,元,2020,692983360
G,資本額,資本額,,元,2019,692983360
