分類,子分類,項目,來自公司報告,單位,年份,數值
E,環境違規,違反環境法規金額-misc,,元,2015,6000
E,環境違規,違反環境法規次數-misc,,次,2015,1
E,環境違規,違反環境法規金額-空氣,,元,2015,0
E,環境違規,違反環境法規次數-空氣,,次,2015,0
E,環境違規,違反環境法規金額-水,,元,2015,0
E,環境違規,違反環境法規次數-水,,次,2015,0
S,員工薪資,平均薪資,,仟元,2020,949
S,員工薪資,薪資中位數,,仟元,2020,936
S,員工薪資,平均薪資,,仟元,2019,821
S,員工薪資,薪資中位數,,仟元,2019,878
S,員工薪資,平均薪資,,仟元,2018,996
G,資本額,資本額,,元,2020,1479063430
G,資本額,資本額,,元,2019,1479063430
G,營運狀況,營業收入,,仟元,2020,1675786
G,營運狀況,營業成本,,仟元,2020,1493569
G,營運狀況,營業費用,,仟元,2020,366005
G,營運狀況,淨利,,仟元,2020,-85483
G,營運狀況,營業收入,,仟元,2019,1228691
G,營運狀況,營業成本,,仟元,2019,982362
G,營運狀況,營業費用,,仟元,2019,219145
G,營運狀況,淨利,,仟元,2019,26668
G,營運狀況,營業收入,,仟元,2018,1100299
G,營運狀況,營業成本,,仟元,2018,892499
G,營運狀況,營業費用,,仟元,2018,190911
G,營運狀況,淨利,,仟元,2018,26264
G,營運狀況,營業收入,,仟元,2017,691300
G,營運狀況,營業成本,,仟元,2017,526629
G,營運狀況,營業費用,,仟元,2017,160594
G,營運狀況,淨利,,仟元,2017,35002
G,營運狀況,營業收入,,仟元,2016,880780
G,營運狀況,營業成本,,仟元,2016,695305
G,營運狀況,營業費用,,仟元,2016,264266
G,營運狀況,淨利,,仟元,2016,89334
