分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司目前雖無訂定溫室氣體排放減量目標，但仍積極推動減量之前置作業，本公司為確實達到節能減碳之效果，目前先盤點出公司各項溫室氣體排放源，未來再訂定出有效目標，因此至上電子於111年08月進行ISO 14064-1溫室氣體盤查外部稽核，並通過第三方驗證單位查證，彰顯至上電子節能減碳之決心，並強化各項節能方針與目標訂定之正確性。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
S,員工薪資,平均薪資,,仟元,2020,1163
S,員工薪資,薪資中位數,,仟元,2020,1014
S,員工薪資,平均薪資,,仟元,2019,1249
S,員工薪資,薪資中位數,,仟元,2019,1151
S,員工薪資,平均薪資,,仟元,2018,1334
G,資本額,資本額,,元,2020,4284964730
G,資本額,資本額,,元,2019,4284964730
G,營運狀況,營業收入,,仟元,2020,137509979
G,營運狀況,營業成本,,仟元,2020,133883606
G,營運狀況,營業費用,,仟元,2020,1306364
G,營運狀況,淨利,,仟元,2020,1834350
G,營運狀況,營業收入,,仟元,2019,112585743
G,營運狀況,營業成本,,仟元,2019,109212813
G,營運狀況,營業費用,,仟元,2019,1376338
G,營運狀況,淨利,,仟元,2019,1454334
G,營運狀況,營業收入,,仟元,2018,142151662
G,營運狀況,營業成本,,仟元,2018,138337531
G,營運狀況,營業費用,,仟元,2018,1335301
G,營運狀況,淨利,,仟元,2018,1567190
G,營運狀況,營業收入,,仟元,2017,122701219
G,營運狀況,營業成本,,仟元,2017,119339826
G,營運狀況,營業費用,,仟元,2017,1187380
G,營運狀況,淨利,,仟元,2017,1566632
G,營運狀況,營業收入,,仟元,2016,111353939
G,營運狀況,營業成本,,仟元,2016,108260721
G,營運狀況,營業費用,,仟元,2016,1212751
G,營運狀況,淨利,,仟元,2016,1300692
