分類,子分類,項目,來自公司報告,單位,年份,數值
E,環境違規,違反環境法規金額-misc,,元,2010,1200
E,環境違規,違反環境法規次數-misc,,次,2010,1
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,0
E,環境違規,違反環境法規次數-水,,次,2010,0
E,環境違規,違反環境法規金額-misc,,元,2019,6000
E,環境違規,違反環境法規次數-misc,,次,2019,1
E,環境違規,違反環境法規金額-空氣,,元,2019,0
E,環境違規,違反環境法規次數-空氣,,次,2019,0
E,環境違規,違反環境法規金額-水,,元,2019,0
E,環境違規,違反環境法規次數-水,,次,2019,0
G,資本額,資本額,,元,2020,2581283930
G,資本額,資本額,,元,2019,2581283930
G,營運狀況,營業收入,,仟元,2020,2130951
G,營運狀況,營業成本,,仟元,2020,1280286
G,營運狀況,營業費用,,仟元,2020,375846
G,營運狀況,淨利,,仟元,2020,215389
G,營運狀況,營業收入,,仟元,2019,2205288
G,營運狀況,營業成本,,仟元,2019,1287702
G,營運狀況,營業費用,,仟元,2019,372615
G,營運狀況,淨利,,仟元,2019,226439
