分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,557107.4299999999
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,48497.53
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,545025.9400000001
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,49917.22
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,494121.07999999996
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,45476.01
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,239235.96
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,29560.1
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,18180.137502832233
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,2647.869999999999
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,21406.13
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,1435.0427488102462
E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,2640
E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,23272
E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,1628.6755508847973
E,能源使用狀況,總用電量,true,度,2020,42007200
E,能源使用狀況,再生能源設置量,true,,2020,NA
E,能源使用狀況,再生能源發電量,true,,2020,NA
E,能源使用狀況,能源密集度,true,度/億元,2020,2640324.930577642
E,水資源,總取水量,true,噸,2020,42037
E,水資源,回收水量,true,,2020,無揭露
E,水資源,耗用水量,true,噸,2020,37909
E,水資源,排放水量,true,噸,2020,4128
E,廢棄物管理,一般事業廢棄物,true,噸,2020,89.44
E,廢棄物管理,有害事業廢棄物,true,,2020,無揭露
E,廢棄物管理,資源化再利用,true,噸,2020,30183.255
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,147.312
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,5.95
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,59.198
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,425.87200000000007
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,21.667
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,200.697
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.26
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,59.31399999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,2.5060000000000002
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,33.697
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.062
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,1202.4579999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,24.391000000000002
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,500.065
