分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,5.026
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,10.778
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,26.775999999999996
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,12.97
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,26.52
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,20.621
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,30.134
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,27.332
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,25.884999999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,21.033
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,22.447000000000003
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,37.091
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,37.699
E,環境違規,違反環境法規金額-misc,,元,2011,60000
E,環境違規,違反環境法規次數-misc,,次,2011,1
E,環境違規,違反環境法規金額-空氣,,元,2011,0
E,環境違規,違反環境法規次數-空氣,,次,2011,0
E,環境違規,違反環境法規金額-水,,元,2011,0
E,環境違規,違反環境法規次數-水,,次,2011,0
E,環境違規,違反環境法規金額-misc,,元,2012,110000
E,環境違規,違反環境法規次數-misc,,次,2012,2
E,環境違規,違反環境法規金額-空氣,,元,2012,0
E,環境違規,違反環境法規次數-空氣,,次,2012,0
E,環境違規,違反環境法規金額-水,,元,2012,0
E,環境違規,違反環境法規次數-水,,次,2012,0
S,員工薪資,平均薪資,,仟元,2020,821
S,員工薪資,薪資中位數,,仟元,2020,669
S,員工薪資,平均薪資,,仟元,2019,674
S,員工薪資,薪資中位數,,仟元,2019,569
S,員工薪資,平均薪資,,仟元,2018,644
G,資本額,資本額,,元,2020,3097570400
G,資本額,資本額,,元,2019,3097570400
G,營運狀況,營業收入,,仟元,2020,11048392
G,營運狀況,營業成本,,仟元,2020,7715586
G,營運狀況,營業費用,,仟元,2020,1715146
G,營運狀況,淨利,,仟元,2020,1429287
G,營運狀況,營業收入,,仟元,2019,8430970
G,營運狀況,營業成本,,仟元,2019,6423879
G,營運狀況,營業費用,,仟元,2019,1374953
G,營運狀況,淨利,,仟元,2019,671782
G,營運狀況,營業收入,,仟元,2018,8156268
G,營運狀況,營業成本,,仟元,2018,6328642
G,營運狀況,營業費用,,仟元,2018,1294325
G,營運狀況,淨利,,仟元,2018,644249
G,營運狀況,營業收入,,仟元,2017,8781552
G,營運狀況,營業成本,,仟元,2017,6595475
G,營運狀況,營業費用,,仟元,2017,1384021
G,營運狀況,淨利,,仟元,2017,951017
G,營運狀況,營業收入,,仟元,2016,9637101
G,營運狀況,營業成本,,仟元,2016,7083032
G,營運狀況,營業費用,,仟元,2016,1439675
G,營運狀況,淨利,,仟元,2016,1013692
