分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
G,營運狀況,營業收入,,仟元,2020,1846674
G,營運狀況,營業成本,,仟元,2020,1106723
G,營運狀況,營業費用,,仟元,2020,477846
G,營運狀況,淨利,,仟元,2020,215511
G,營運狀況,營業收入,,仟元,2019,1992051
G,營運狀況,營業成本,,仟元,2019,1220958
G,營運狀況,營業費用,,仟元,2019,530561
G,營運狀況,淨利,,仟元,2019,227154
G,營運狀況,營業收入,,仟元,2017,1622684
G,營運狀況,營業成本,,仟元,2017,987297
G,營運狀況,營業費用,,仟元,2017,445830
G,營運狀況,淨利,,仟元,2017,144433
G,營運狀況,營業收入,,仟元,2016,1290919
G,營運狀況,營業成本,,仟元,2016,787885
G,營運狀況,營業費用,,仟元,2016,421865
G,營運狀況,淨利,,仟元,2016,75529
