分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,規劃中。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,0.151
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,0.149
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,0.149
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,0.148
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,0.148
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.148
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.148
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,0.074
S,員工薪資,平均薪資,,仟元,2020,729
S,員工薪資,薪資中位數,,仟元,2020,669
S,員工薪資,平均薪資,,仟元,2019,783
S,員工薪資,薪資中位數,,仟元,2019,713
G,資本額,資本額,,元,2020,330000000
G,資本額,資本額,,元,2019,330000000
