分類,子分類,項目,來自公司報告,單位,年份,數值
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,1.072
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,0.229
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,8.934999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,0.84
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,0.188
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,38.658
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,1.27
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,0.36800000000000005
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.098
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,66.828
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,1.262
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,0.522
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.099
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,33.936
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,1.2429999999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,0.5289999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.1
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,39.104
E,環境違規,違反環境法規金額-misc,,元,2014,26000
E,環境違規,違反環境法規次數-misc,,次,2014,2
E,環境違規,違反環境法規金額-空氣,,元,2014,0
E,環境違規,違反環境法規次數-空氣,,次,2014,0
E,環境違規,違反環境法規金額-水,,元,2014,0
E,環境違規,違反環境法規次數-水,,次,2014,0
E,環境違規,違反環境法規金額-misc,,元,2018,70000
E,環境違規,違反環境法規次數-misc,,次,2018,1
E,環境違規,違反環境法規金額-空氣,,元,2018,0
E,環境違規,違反環境法規次數-空氣,,次,2018,0
E,環境違規,違反環境法規金額-水,,元,2018,0
E,環境違規,違反環境法規次數-水,,次,2018,0
E,環境違規,違反環境法規金額-misc,,元,2019,72500
E,環境違規,違反環境法規次數-misc,,次,2019,2
E,環境違規,違反環境法規金額-空氣,,元,2019,0
E,環境違規,違反環境法規次數-空氣,,次,2019,0
E,環境違規,違反環境法規金額-水,,元,2019,0
E,環境違規,違反環境法規次數-水,,次,2019,0
E,環境違規,違反環境法規金額-misc,,元,2020,120000
E,環境違規,違反環境法規次數-misc,,次,2020,2
E,環境違規,違反環境法規金額-空氣,,元,2020,0
E,環境違規,違反環境法規次數-空氣,,次,2020,0
E,環境違規,違反環境法規金額-水,,元,2020,0
E,環境違規,違反環境法規次數-水,,次,2020,0
S,員工薪資,平均薪資,,仟元,2020,814
S,員工薪資,薪資中位數,,仟元,2020,690
S,員工薪資,平均薪資,,仟元,2019,735
S,員工薪資,薪資中位數,,仟元,2019,614
S,員工薪資,平均薪資,,仟元,2018,749
G,資本額,資本額,,元,2020,5688459210
G,資本額,資本額,,元,2019,5688459210
G,營運狀況,營業收入,,仟元,2020,14701682
G,營運狀況,營業成本,,仟元,2020,10892042
G,營運狀況,營業費用,,仟元,2020,563547
G,營運狀況,淨利,,仟元,2020,2662311
G,營運狀況,營業收入,,仟元,2019,12030481
G,營運狀況,營業成本,,仟元,2019,9231137
G,營運狀況,營業費用,,仟元,2019,460124
G,營運狀況,淨利,,仟元,2019,1895899
G,營運狀況,營業收入,,仟元,2018,12356434
G,營運狀況,營業成本,,仟元,2018,9098195
G,營運狀況,營業費用,,仟元,2018,440326
G,營運狀況,淨利,,仟元,2018,2375453
G,營運狀況,營業收入,,仟元,2017,11951769
G,營運狀況,營業成本,,仟元,2017,8501296
G,營運狀況,營業費用,,仟元,2017,466823
G,營運狀況,淨利,,仟元,2017,2508628
