分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
S,員工薪資,平均薪資,,仟元,2020,779
S,員工薪資,薪資中位數,,仟元,2020,737
S,員工薪資,平均薪資,,仟元,2019,885
S,員工薪資,薪資中位數,,仟元,2019,822
S,員工薪資,平均薪資,,仟元,2018,936
G,資本額,資本額,,元,2020,850000000
G,資本額,資本額,,元,2019,850000000
G,營運狀況,營業收入,,仟元,2020,3597629
G,營運狀況,營業成本,,仟元,2020,2882840
G,營運狀況,營業費用,,仟元,2020,592556
G,營運狀況,淨利,,仟元,2020,81408
G,營運狀況,營業收入,,仟元,2019,3529149
G,營運狀況,營業成本,,仟元,2019,2871027
G,營運狀況,營業費用,,仟元,2019,564747
G,營運狀況,淨利,,仟元,2019,51106
G,營運狀況,營業收入,,仟元,2018,4096096
G,營運狀況,營業成本,,仟元,2018,3332348
G,營運狀況,營業費用,,仟元,2018,575028
G,營運狀況,淨利,,仟元,2018,122610
G,營運狀況,營業收入,,仟元,2017,3788167
G,營運狀況,營業成本,,仟元,2017,3042597
G,營運狀況,營業費用,,仟元,2017,523969
G,營運狀況,淨利,,仟元,2017,130122
G,營運狀況,營業收入,,仟元,2016,3443399
G,營運狀況,營業成本,,仟元,2016,2690772
G,營運狀況,營業費用,,仟元,2016,538465
G,營運狀況,淨利,,仟元,2016,111001
