分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,環境違規,違反環境法規金額-misc,,元,2010,30000
E,環境違規,違反環境法規次數-misc,,次,2010,6
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,0
E,環境違規,違反環境法規次數-水,,次,2010,0
E,環境違規,違反環境法規金額-misc,,元,2011,145000
E,環境違規,違反環境法規次數-misc,,次,2011,9
E,環境違規,違反環境法規金額-空氣,,元,2011,0
E,環境違規,違反環境法規次數-空氣,,次,2011,0
E,環境違規,違反環境法規金額-水,,元,2011,0
E,環境違規,違反環境法規次數-水,,次,2011,0
E,環境違規,違反環境法規金額-misc,,元,2012,50000
E,環境違規,違反環境法規次數-misc,,次,2012,6
E,環境違規,違反環境法規金額-空氣,,元,2012,0
E,環境違規,違反環境法規次數-空氣,,次,2012,0
E,環境違規,違反環境法規金額-水,,元,2012,0
E,環境違規,違反環境法規次數-水,,次,2012,0
E,環境違規,違反環境法規金額-misc,,元,2013,75000
E,環境違規,違反環境法規次數-misc,,次,2013,3
E,環境違規,違反環境法規金額-空氣,,元,2013,0
E,環境違規,違反環境法規次數-空氣,,次,2013,0
E,環境違規,違反環境法規金額-水,,元,2013,0
E,環境違規,違反環境法規次數-水,,次,2013,0
E,環境違規,違反環境法規金額-misc,,元,2014,10000
E,環境違規,違反環境法規次數-misc,,次,2014,2
E,環境違規,違反環境法規金額-空氣,,元,2014,0
E,環境違規,違反環境法規次數-空氣,,次,2014,0
E,環境違規,違反環境法規金額-水,,元,2014,0
E,環境違規,違反環境法規次數-水,,次,2014,0
E,環境違規,違反環境法規金額-misc,,元,2015,131200
E,環境違規,違反環境法規次數-misc,,次,2015,4
E,環境違規,違反環境法規金額-空氣,,元,2015,0
E,環境違規,違反環境法規次數-空氣,,次,2015,0
E,環境違規,違反環境法規金額-水,,元,2015,0
E,環境違規,違反環境法規次數-水,,次,2015,0
E,環境違規,違反環境法規金額-misc,,元,2016,511200
E,環境違規,違反環境法規次數-misc,,次,2016,6
E,環境違規,違反環境法規金額-空氣,,元,2016,0
E,環境違規,違反環境法規次數-空氣,,次,2016,0
E,環境違規,違反環境法規金額-水,,元,2016,0
E,環境違規,違反環境法規次數-水,,次,2016,0
E,環境違規,違反環境法規金額-misc,,元,2017,107200
E,環境違規,違反環境法規次數-misc,,次,2017,3
E,環境違規,違反環境法規金額-空氣,,元,2017,0
E,環境違規,違反環境法規次數-空氣,,次,2017,0
E,環境違規,違反環境法規金額-水,,元,2017,0
E,環境違規,違反環境法規次數-水,,次,2017,0
E,環境違規,違反環境法規金額-misc,,元,2018,185000
E,環境違規,違反環境法規次數-misc,,次,2018,2
E,環境違規,違反環境法規金額-空氣,,元,2018,0
E,環境違規,違反環境法規次數-空氣,,次,2018,0
E,環境違規,違反環境法規金額-水,,元,2018,0
E,環境違規,違反環境法規次數-水,,次,2018,0
E,環境違規,違反環境法規金額-misc,,元,2019,6000
E,環境違規,違反環境法規次數-misc,,次,2019,1
E,環境違規,違反環境法規金額-空氣,,元,2019,0
E,環境違規,違反環境法規次數-空氣,,次,2019,0
E,環境違規,違反環境法規金額-水,,元,2019,0
E,環境違規,違反環境法規次數-水,,次,2019,0
E,環境違規,違反環境法規金額-misc,,元,2022,200000
E,環境違規,違反環境法規次數-misc,,次,2022,1
E,環境違規,違反環境法規金額-空氣,,元,2022,0
E,環境違規,違反環境法規次數-空氣,,次,2022,0
E,環境違規,違反環境法規金額-水,,元,2022,0
E,環境違規,違反環境法規次數-水,,次,2022,0
E,環境違規,違反環境法規金額-misc,,元,2023,373500
E,環境違規,違反環境法規次數-misc,,次,2023,9
E,環境違規,違反環境法規金額-空氣,,元,2023,0
E,環境違規,違反環境法規次數-空氣,,次,2023,0
E,環境違規,違反環境法規金額-水,,元,2023,0
E,環境違規,違反環境法規次數-水,,次,2023,0
E,環境違規,違反環境法規金額-misc,,元,2024,2000
E,環境違規,違反環境法規次數-misc,,次,2024,4
E,環境違規,違反環境法規金額-空氣,,元,2024,0
E,環境違規,違反環境法規次數-空氣,,次,2024,0
E,環境違規,違反環境法規金額-水,,元,2024,0
E,環境違規,違反環境法規次數-水,,次,2024,0
S,員工薪資,平均薪資,,仟元,2020,814
S,員工薪資,薪資中位數,,仟元,2020,808
S,員工薪資,平均薪資,,仟元,2019,785
S,員工薪資,薪資中位數,,仟元,2019,766
S,員工薪資,平均薪資,,仟元,2018,728
G,資本額,資本額,,元,2020,1372818270
G,資本額,資本額,,元,2019,1372818270
G,營運狀況,營業收入,,仟元,2020,15955500
G,營運狀況,營業成本,,仟元,2020,14211824
G,營運狀況,營業費用,,仟元,2020,1356527
G,營運狀況,淨利,,仟元,2020,379889
G,營運狀況,營業收入,,仟元,2019,18012657
G,營運狀況,營業成本,,仟元,2019,16532168
G,營運狀況,營業費用,,仟元,2019,1306942
G,營運狀況,淨利,,仟元,2019,347900
G,營運狀況,營業收入,,仟元,2018,19016293
G,營運狀況,營業成本,,仟元,2018,17552052
G,營運狀況,營業費用,,仟元,2018,1248023
G,營運狀況,淨利,,仟元,2018,236102
G,營運狀況,營業收入,,仟元,2017,17028718
G,營運狀況,營業成本,,仟元,2017,15539745
G,營運狀況,營業費用,,仟元,2017,1193419
G,營運狀況,淨利,,仟元,2017,551147
G,營運狀況,營業收入,,仟元,2016,15560564
G,營運狀況,營業成本,,仟元,2016,14081808
G,營運狀況,營業費用,,仟元,2016,1106101
G,營運狀況,淨利,,仟元,2016,363628
