分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,1114
S,員工薪資,薪資中位數,,仟元,2020,972
S,員工薪資,平均薪資,,仟元,2019,1104
S,員工薪資,薪資中位數,,仟元,2019,968
S,員工薪資,平均薪資,,仟元,2018,1050
G,資本額,資本額,,元,2020,331907000
G,資本額,資本額,,元,2019,331907000
G,營運狀況,營業收入,,仟元,2020,1634481
G,營運狀況,營業成本,,仟元,2020,182170
G,營運狀況,營業費用,,仟元,2020,1165046
G,營運狀況,淨利,,仟元,2020,256170
G,營運狀況,營業收入,,仟元,2019,1636383
G,營運狀況,營業成本,,仟元,2019,164205
G,營運狀況,營業費用,,仟元,2019,1150535
G,營運狀況,淨利,,仟元,2019,287266
G,營運狀況,營業收入,,仟元,2018,1577612
G,營運狀況,營業成本,,仟元,2018,159204
G,營運狀況,營業費用,,仟元,2018,1095299
G,營運狀況,淨利,,仟元,2018,282083
G,營運狀況,營業收入,,仟元,2017,1539995
G,營運狀況,營業成本,,仟元,2017,150154
G,營運狀況,營業費用,,仟元,2017,1031682
G,營運狀況,淨利,,仟元,2017,318663
G,營運狀況,營業收入,,仟元,2016,1454753
G,營運狀況,營業成本,,仟元,2016,135815
G,營運狀況,營業費用,,仟元,2016,979983
G,營運狀況,淨利,,仟元,2016,398304
