分類,子分類,項目,來自公司報告,單位,年份,數值
E,環境違規,違反環境法規金額-misc,,元,2010,1200
E,環境違規,違反環境法規次數-misc,,次,2010,1
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,0
E,環境違規,違反環境法規次數-水,,次,2010,0
S,員工薪資,平均薪資,,仟元,2020,584
S,員工薪資,薪資中位數,,仟元,2020,522
S,員工薪資,平均薪資,,仟元,2019,545
S,員工薪資,薪資中位數,,仟元,2019,486
S,員工薪資,平均薪資,,仟元,2018,661
G,資本額,資本額,,元,2020,965941710
G,資本額,資本額,,元,2019,965941710
G,營運狀況,營業收入,,仟元,2020,3093583
G,營運狀況,營業成本,,仟元,2020,2612792
G,營運狀況,營業費用,,仟元,2020,444667
G,營運狀況,淨利,,仟元,2020,594202
G,營運狀況,營業收入,,仟元,2019,3417949
G,營運狀況,營業成本,,仟元,2019,2753784
G,營運狀況,營業費用,,仟元,2019,468057
G,營運狀況,淨利,,仟元,2019,107708
G,營運狀況,營業收入,,仟元,2018,4872536
G,營運狀況,營業成本,,仟元,2018,3976272
G,營運狀況,營業費用,,仟元,2018,552647
G,營運狀況,淨利,,仟元,2018,333195
G,營運狀況,營業收入,,仟元,2017,4232259
G,營運狀況,營業成本,,仟元,2017,3371476
G,營運狀況,營業費用,,仟元,2017,553961
G,營運狀況,淨利,,仟元,2017,172620
G,營運狀況,營業收入,,仟元,2016,3636760
G,營運狀況,營業成本,,仟元,2016,2881755
G,營運狀況,營業費用,,仟元,2016,490015
G,營運狀況,淨利,,仟元,2016,134977
