分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,2.54
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,2.415
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,2.894
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,3.169
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,3.5650000000000004
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,3.5940000000000003
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,5.628
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,5.1240000000000006
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,4.759
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,5.555
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,5.949
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,5.228999999999999
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,4.698
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,3.434
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,1.742
S,員工薪資,平均薪資,,仟元,2020,828
S,員工薪資,薪資中位數,,仟元,2020,663
S,員工薪資,平均薪資,,仟元,2019,814
S,員工薪資,薪資中位數,,仟元,2019,648
S,員工薪資,平均薪資,,仟元,2018,850
G,資本額,資本額,,元,2020,1170034380
G,資本額,資本額,,元,2019,1170034380
