年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2020,24525.83,102.3,23708.78,102.58,817.05,94.91,
2019,23973.48,100,23112.63,100,860.85,100,
2018,23296.99,97.18,21797.55,94.31,1499.44,174.18,
2017,25300.36,105.53,24221.79,104.8,1078.57,125.29,
2016,23856.97,99.51,22396.63,96.9,1460.34,169.64,
2015,27570.63,115,25649.45,110.98,1921.18,223.17,
2021,24267.65,101.23,23537.78,101.84,729.88,84.79,T
2022,24009.48,100.15,23366.77,101.1,642.7,74.66,T
2023,23751.3,99.07,23195.77,100.36,555.53,64.53,T
2024,23493.12,98,23024.77,99.62,468.36,54.41,T
2025,23234.95,96.92,22853.76,98.88,381.18,44.28,T
2026,22976.77,95.84,22682.76,98.14,294.01,34.15,T
2027,22718.59,94.77,22511.76,97.4,206.84,24.03,T
2028,22460.42,93.69,22340.75,96.66,119.66,13.9,T
2029,22202.24,92.61,22169.75,95.92,32.49,3.77,T
2030,21944.06,91.53,21998.75,95.18,0,0,T
2031,21685.89,90.46,21827.74,94.44,0,0,T
2032,21427.71,89.38,21656.74,93.7,0,0,T
2033,21169.53,88.3,21485.74,92.96,0,0,T
2034,20911.36,87.23,21314.73,92.22,0,0,T
2035,20653.18,86.15,21143.73,91.48,0,0,T
2036,20395,85.07,20972.73,90.74,0,0,T
2037,20136.83,84,20801.72,90,0,0,T
2038,19878.65,82.92,20630.72,89.26,0,0,T
2039,19620.47,81.84,20459.72,88.52,0,0,T
2040,19362.3,80.77,20288.71,87.78,0,0,T
2041,19104.12,79.69,20117.71,87.04,0,0,T
2042,18845.94,78.61,19946.71,86.3,0,0,T
2043,18587.77,77.53,19775.7,85.56,0,0,T
2044,18329.59,76.46,19604.7,84.82,0,0,T
2045,18071.41,75.38,19433.7,84.08,0,0,T
2046,17813.24,74.3,19262.69,83.34,0,0,T
2047,17555.06,73.23,19091.69,82.6,0,0,T
2048,17296.88,72.15,18920.69,81.86,0,0,T
2049,17038.71,71.07,18749.68,81.12,0,0,T
2050,16780.53,70,18578.68,80.38,0,0,T
