分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,1488
S,員工薪資,薪資中位數,,仟元,2020,1297
S,員工薪資,平均薪資,,仟元,2019,1415
S,員工薪資,薪資中位數,,仟元,2019,1182
S,員工薪資,平均薪資,,仟元,2018,1322
G,資本額,資本額,,元,2020,3921471840
G,資本額,資本額,,元,2019,3921471840
G,營運狀況,營業收入,,仟元,2020,34863027
G,營運狀況,營業成本,,仟元,2020,28443674
G,營運狀況,營業費用,,仟元,2020,3593434
G,營運狀況,淨利,,仟元,2020,2127220
G,營運狀況,營業收入,,仟元,2019,34415370
G,營運狀況,營業成本,,仟元,2019,28780982
G,營運狀況,營業費用,,仟元,2019,3434219
G,營運狀況,淨利,,仟元,2019,1717890
G,營運狀況,營業收入,,仟元,2018,31292361
G,營運狀況,營業成本,,仟元,2018,26908680
G,營運狀況,營業費用,,仟元,2018,2961338
G,營運狀況,淨利,,仟元,2018,1023400
G,營運狀況,營業收入,,仟元,2017,27874928
G,營運狀況,營業成本,,仟元,2017,23084538
G,營運狀況,營業費用,,仟元,2017,3156749
G,營運狀況,淨利,,仟元,2017,1562238
G,營運狀況,營業收入,,仟元,2016,27419463
G,營運狀況,營業成本,,仟元,2016,22841190
G,營運狀況,營業費用,,仟元,2016,3140462
G,營運狀況,淨利,,仟元,2016,1337031
