分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,3175
S,員工薪資,薪資中位數,,仟元,2020,2732
S,員工薪資,平均薪資,,仟元,2019,2713
S,員工薪資,薪資中位數,,仟元,2019,2398
S,員工薪資,平均薪資,,仟元,2018,2542
G,資本額,資本額,,元,2020,6085114690
G,資本額,資本額,,元,2019,6085114690
G,營運狀況,營業收入,,仟元,2020,79955520
G,營運狀況,營業成本,,仟元,2020,51997813
G,營運狀況,營業費用,,仟元,2020,13180109
G,營運狀況,淨利,,仟元,2020,11817239
G,營運狀況,營業收入,,仟元,2019,64372306
G,營運狀況,營業成本,,仟元,2019,43757919
G,營運狀況,營業費用,,仟元,2019,10756966
G,營運狀況,淨利,,仟元,2019,7927409
G,營運狀況,營業收入,,仟元,2018,54833856
G,營運狀況,營業成本,,仟元,2018,37818423
G,營運狀況,營業費用,,仟元,2018,9400270
G,營運狀況,淨利,,仟元,2018,6390630
G,營運狀況,營業收入,,仟元,2017,47073692
G,營運狀況,營業成本,,仟元,2017,33518431
G,營運狀況,營業費用,,仟元,2017,7800062
G,營運狀況,淨利,,仟元,2017,5024088
G,營運狀況,營業收入,,仟元,2016,45650879
G,營運狀況,營業成本,,仟元,2016,32705260
G,營運狀況,營業費用,,仟元,2016,7301762
G,營運狀況,淨利,,仟元,2016,5004360
