分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,0.757
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,5.6450000000000005
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.017
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,0.986
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.03
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,0.006
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2019,0.003
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.874
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.027000000000000003
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,1.202
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.037
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.011000000000000001
E,空氣污染物申報-有害空氣污染物,三氯甲烷,,,2021,0.004
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,1.332
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2022,0.042
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.005
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,0.6539999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.019
E,環境違規,違反環境法規金額-misc,,元,2022,60000
E,環境違規,違反環境法規次數-misc,,次,2022,1
E,環境違規,違反環境法規金額-空氣,,元,2022,0
E,環境違規,違反環境法規次數-空氣,,次,2022,0
E,環境違規,違反環境法規金額-水,,元,2022,0
E,環境違規,違反環境法規次數-水,,次,2022,0
S,員工薪資,平均薪資,,仟元,2020,904
S,員工薪資,薪資中位數,,仟元,2020,770
S,員工薪資,平均薪資,,仟元,2019,882
S,員工薪資,薪資中位數,,仟元,2019,773
S,員工薪資,平均薪資,,仟元,2018,897
G,資本額,資本額,,元,2020,2128865000
G,資本額,資本額,,元,2019,2128865000
