分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"於2015年為基準年，盤查範圍母公司，合計範疇1及範疇2排放23,941公噸CO2e /年，短期目標到2025年，溫室氣體排放總量減量30%；每年主動揭露於治理專區中，未來將依政府法規要求及本公司內部規劃期程進行溫室氣體盤查及查證作業。"
E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,68.217
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,35.614
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,10.745999999999999
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,1.2830000000000001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,89.76599999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,43.436
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,1.766
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,1.758
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,87.744
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,37.525999999999996
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,2.1149999999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,1.7750000000000001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,68.658
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,27.638
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,2.233
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,1.348
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,52.742000000000004
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,25.003
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,2.79
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,1.326
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,45.080000000000005
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,22.951999999999998
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,2.41
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,1.217
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,43.335
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,20.721
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,1.9109999999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,1.087
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,48.966
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,17.773000000000003
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,3.8289999999999997
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,1.08
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,44.631
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,15.204
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,4.252000000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,1.028
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,38.238
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,12.148
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,3.4690000000000003
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,0.901
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,47.980999999999995
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,12.149999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,1.5029999999999997
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,0.7449999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,46.782000000000004
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,9.606
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,1.107
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,0.59
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,27.387999999999998
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,8.043000000000001
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,1.056
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.6
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,21.766000000000002
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2022,5.351
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2022,0.6849999999999999
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.47400000000000003
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,5.292
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2023,0.785
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.101
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,0.124
E,環境違規,違反環境法規金額-misc,,元,2011,6000
E,環境違規,違反環境法規次數-misc,,次,2011,1
E,環境違規,違反環境法規金額-空氣,,元,2011,0
E,環境違規,違反環境法規次數-空氣,,次,2011,0
E,環境違規,違反環境法規金額-水,,元,2011,0
E,環境違規,違反環境法規次數-水,,次,2011,0
E,環境違規,違反環境法規金額-misc,,元,2015,160000
E,環境違規,違反環境法規次數-misc,,次,2015,2
E,環境違規,違反環境法規金額-空氣,,元,2015,100000
E,環境違規,違反環境法規次數-空氣,,次,2015,1
E,環境違規,違反環境法規金額-水,,元,2015,120000
E,環境違規,違反環境法規次數-水,,次,2015,1
E,環境違規,違反環境法規金額-misc,,元,2020,12000
E,環境違規,違反環境法規次數-misc,,次,2020,1
E,環境違規,違反環境法規金額-空氣,,元,2020,0
E,環境違規,違反環境法規次數-空氣,,次,2020,0
E,環境違規,違反環境法規金額-水,,元,2020,0
E,環境違規,違反環境法規次數-水,,次,2020,0
E,環境違規,違反環境法規金額-misc,,元,2021,16000
E,環境違規,違反環境法規次數-misc,,次,2021,2
E,環境違規,違反環境法規金額-空氣,,元,2021,0
E,環境違規,違反環境法規次數-空氣,,次,2021,0
E,環境違規,違反環境法規金額-水,,元,2021,0
E,環境違規,違反環境法規次數-水,,次,2021,0
S,員工薪資,平均薪資,,仟元,2020,648
S,員工薪資,薪資中位數,,仟元,2020,409
S,員工薪資,平均薪資,,仟元,2019,614
S,員工薪資,薪資中位數,,仟元,2019,409
S,員工薪資,平均薪資,,仟元,2018,626
G,資本額,資本額,,元,2020,1670419370
G,資本額,資本額,,元,2019,1670419370
G,營運狀況,營業收入,,仟元,2020,1860523
G,營運狀況,營業成本,,仟元,2020,1527845
G,營運狀況,營業費用,,仟元,2020,462224
G,營運狀況,淨利,,仟元,2020,-96123
G,營運狀況,營業收入,,仟元,2019,2276913
G,營運狀況,營業成本,,仟元,2019,1887838
