分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司2016年船舶二氧化碳每海浬-噸排放量減少20% (以2012年為基礎)之目標業已達成，2017年為船舶二氧化碳每海浬-噸排放量減少18.3% (以2012年為基礎)。本公司2017年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)之目標業已達成，2018年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)。本公司2018年為船舶二氧化碳每海浬-噸排放量減少31% (以2012年為基礎)之目標業已達成，2019年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)。本公司2019年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)之目標業已達成，2020年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)本公司2020年為船舶二氧化碳每海浬-噸排放量減少35% (以2012年為基礎)之目標業已達成，2021年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)本公司2021年為船舶二氧化碳每海浬-噸排放量減少35% (以2012年為基礎)之目標業已達成，2022年為船舶二氧化碳每海浬-噸排放量減少30% (以2012年為基礎)
E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
S,員工薪資,平均薪資,,仟元,2020,1140
S,員工薪資,薪資中位數,,仟元,2020,956
S,員工薪資,平均薪資,,仟元,2019,1061
S,員工薪資,薪資中位數,,仟元,2019,917
S,員工薪資,平均薪資,,仟元,2018,837
G,資本額,資本額,,元,2020,4172944000
G,資本額,資本額,,元,2019,4172944000
G,營運狀況,營業收入,,仟元,2020,2491088
G,營運狀況,營業成本,,仟元,2020,1896125
G,營運狀況,營業費用,,仟元,2020,133775
G,營運狀況,淨利,,仟元,2020,518147
G,營運狀況,營業收入,,仟元,2019,3113990
G,營運狀況,營業成本,,仟元,2019,2371269
G,營運狀況,營業費用,,仟元,2019,138922
G,營運狀況,淨利,,仟元,2019,601096
G,營運狀況,營業收入,,仟元,2018,3367236
G,營運狀況,營業成本,,仟元,2018,2505063
G,營運狀況,營業費用,,仟元,2018,146765
G,營運狀況,淨利,,仟元,2018,957635
G,營運狀況,營業收入,,仟元,2017,2817921
G,營運狀況,營業成本,,仟元,2017,2360856
G,營運狀況,營業費用,,仟元,2017,114760
G,營運狀況,淨利,,仟元,2017,466471
G,營運狀況,營業收入,,仟元,2016,2457613
G,營運狀況,營業成本,,仟元,2016,2425735
G,營運狀況,營業費用,,仟元,2016,94540
G,營運狀況,淨利,,仟元,2016,-90825
