分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,859
S,員工薪資,薪資中位數,,仟元,2020,741
S,員工薪資,平均薪資,,仟元,2019,863
S,員工薪資,薪資中位數,,仟元,2019,747
S,員工薪資,平均薪資,,仟元,2018,835
G,資本額,資本額,,元,2020,1217805600
G,資本額,資本額,,元,2019,1217805600
G,營運狀況,營業收入,,仟元,2020,6675494
G,營運狀況,營業成本,,仟元,2020,5368920
G,營運狀況,營業費用,,仟元,2020,777428
G,營運狀況,淨利,,仟元,2020,669086
G,營運狀況,營業收入,,仟元,2019,6457362
G,營運狀況,營業成本,,仟元,2019,5218965
G,營運狀況,營業費用,,仟元,2019,772016
G,營運狀況,淨利,,仟元,2019,622274
G,營運狀況,營業收入,,仟元,2018,6345031
G,營運狀況,營業成本,,仟元,2018,5145925
G,營運狀況,營業費用,,仟元,2018,761046
G,營運狀況,淨利,,仟元,2018,548423
G,營運狀況,營業收入,,仟元,2017,6095337
G,營運狀況,營業成本,,仟元,2017,4888446
G,營運狀況,營業費用,,仟元,2017,753736
G,營運狀況,淨利,,仟元,2017,471008
G,營運狀況,營業收入,,仟元,2016,6205758
G,營運狀況,營業成本,,仟元,2016,5008037
G,營運狀況,營業費用,,仟元,2016,817224
G,營運狀況,淨利,,仟元,2016,477302
