年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,88929.78,97.26,61346.46,96.19,27583.32,99.72,
2020,92107.83,100.73,64242.36,100.73,27865.47,100.74,
2019,91439.41,100,63779.13,100,27660.28,100,
2018,87340.66,95.52,59125.66,92.7,28215,102.01,
2017,73696.78,80.6,49266.71,77.25,24430.07,88.32,
2016,79316.8,86.74,52807.13,82.8,26509.67,95.84,
2015,97745.51,106.9,66462.14,104.21,31283.37,113.1,
2014,94169.48,102.99,63926.47,100.23,30243.01,109.34,
2022,89459.49,97.83,62086.73,97.35,27372.76,98.96,T
2023,89989.19,98.41,62826.99,98.51,27162.2,98.2,T
2024,90518.9,98.99,63567.26,99.67,26951.64,97.44,T
2025,91048.61,99.57,64307.53,100.83,26741.08,96.68,T
2026,91578.31,100.15,65047.79,101.99,26530.52,95.92,T
2027,92108.02,100.73,65788.06,103.15,26319.96,95.15,T
2028,92637.73,101.31,66528.33,104.31,26109.4,94.39,T
2029,93167.43,101.89,67268.59,105.47,25898.84,93.63,T
2030,93697.14,102.47,68008.86,106.63,25688.28,92.87,T
2031,94226.85,103.05,68749.13,107.79,25477.72,92.11,T
2032,94756.55,103.63,69489.39,108.95,25267.16,91.35,T
2033,95286.26,104.21,70229.66,110.11,25056.6,90.59,T
2034,95815.97,104.79,70969.93,111.27,24846.04,89.83,T
2035,96345.67,105.37,71710.19,112.44,24635.48,89.06,T
2036,96875.38,105.94,72450.46,113.6,24424.92,88.3,T
2037,97405.09,106.52,73190.73,114.76,24214.36,87.54,T
2038,97934.79,107.1,73930.99,115.92,24003.8,86.78,T
2039,98464.5,107.68,74671.26,117.08,23793.24,86.02,T
2040,98994.21,108.26,75411.53,118.24,23582.68,85.26,T
2041,99523.91,108.84,76151.79,119.4,23372.12,84.5,T
2042,100053.62,109.42,76892.06,120.56,23161.56,83.74,T
2043,100583.33,110,77632.33,121.72,22951,82.97,T
2044,101113.03,110.58,78372.59,122.88,22740.44,82.21,T
2045,101642.74,111.16,79112.86,124.04,22529.88,81.45,T
2046,102172.45,111.74,79853.13,125.2,22319.32,80.69,T
2047,102702.15,112.32,80593.39,126.36,22108.76,79.93,T
2048,103231.86,112.9,81333.66,127.52,21898.2,79.17,T
2049,103761.57,113.48,82073.93,128.68,21687.64,78.41,T
2050,104291.27,114.06,82814.19,129.85,21477.08,77.65,T
