分類,子分類,項目,來自公司報告,單位,年份,數值
E,環境違規,違反環境法規金額-misc,,元,2017,300000
E,環境違規,違反環境法規次數-misc,,次,2017,2
E,環境違規,違反環境法規金額-空氣,,元,2017,0
E,環境違規,違反環境法規次數-空氣,,次,2017,0
E,環境違規,違反環境法規金額-水,,元,2017,0
E,環境違規,違反環境法規次數-水,,次,2017,0
E,環境違規,違反環境法規金額-misc,,元,2018,468000
E,環境違規,違反環境法規次數-misc,,次,2018,2
E,環境違規,違反環境法規金額-空氣,,元,2018,300000
E,環境違規,違反環境法規次數-空氣,,次,2018,2
E,環境違規,違反環境法規金額-水,,元,2018,0
E,環境違規,違反環境法規次數-水,,次,2018,0
E,環境違規,違反環境法規金額-misc,,元,2019,718000
E,環境違規,違反環境法規次數-misc,,次,2019,6
E,環境違規,違反環境法規金額-空氣,,元,2019,200000
E,環境違規,違反環境法規次數-空氣,,次,2019,2
E,環境違規,違反環境法規金額-水,,元,2019,2322000
E,環境違規,違反環境法規次數-水,,次,2019,1
E,環境違規,違反環境法規金額-misc,,元,2020,0
E,環境違規,違反環境法規次數-misc,,次,2020,0
E,環境違規,違反環境法規金額-空氣,,元,2020,0
E,環境違規,違反環境法規次數-空氣,,次,2020,0
E,環境違規,違反環境法規金額-水,,元,2020,4524000
E,環境違規,違反環境法規次數-水,,次,2020,1
E,環境違規,違反環境法規金額-misc,,元,2021,20000
E,環境違規,違反環境法規次數-misc,,次,2021,1
E,環境違規,違反環境法規金額-空氣,,元,2021,0
E,環境違規,違反環境法規次數-空氣,,次,2021,0
E,環境違規,違反環境法規金額-水,,元,2021,0
E,環境違規,違反環境法規次數-水,,次,2021,0
S,員工薪資,平均薪資,,仟元,2020,504
S,員工薪資,薪資中位數,,仟元,2020,462
S,員工薪資,平均薪資,,仟元,2019,514
S,員工薪資,薪資中位數,,仟元,2019,461
S,員工薪資,平均薪資,,仟元,2018,409
G,營運狀況,營業收入,,仟元,2020,961757
G,營運狀況,營業成本,,仟元,2020,843871
G,營運狀況,營業費用,,仟元,2020,120193
G,營運狀況,淨利,,仟元,2020,45183
G,營運狀況,營業收入,,仟元,2019,1009744
G,營運狀況,營業成本,,仟元,2019,950515
G,營運狀況,營業費用,,仟元,2019,112394
G,營運狀況,淨利,,仟元,2019,51994
G,營運狀況,營業收入,,仟元,2018,921039
G,營運狀況,營業成本,,仟元,2018,782171
G,營運狀況,營業費用,,仟元,2018,164958
G,營運狀況,淨利,,仟元,2018,40703
G,營運狀況,營業收入,,仟元,2017,599466
G,營運狀況,營業成本,,仟元,2017,553557
G,營運狀況,營業費用,,仟元,2017,149774
G,營運狀況,淨利,,仟元,2017,-102701
G,營運狀況,營業收入,,仟元,2016,576532
G,營運狀況,營業成本,,仟元,2016,440688
G,營運狀況,營業費用,,仟元,2016,127518
G,營運狀況,淨利,,仟元,2016,-45484
