分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2022,15151.066299999999
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2022,18880.8107
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2022,34031.877
E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2022,16472.1637
E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2022,19221.8104
E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2022,NA
E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2022,35693.9741
E,能源使用狀況,總用電量,true,度（KWh）,2022,38775833.364354
E,能源使用狀況,再生能源設置量,true,,2022,NA
E,能源使用狀況,再生能源發電量,true,,2022,NA
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,水資源,總取水量,true,,2022,551148
E,水資源,回收水量,true,,2022,46027
E,水資源,耗用水量,true,,2022,232073
E,水資源,排放水量,true,,2022,319075
E,廢棄物管理,一般事業廢棄物,true,,2022,7250
E,廢棄物管理,有害事業廢棄物,true,,2022,7051
E,廢棄物管理,資源化再利用,true,,2022,NA
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,21.226
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,19.69
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,15.405
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,4.147
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,14.477
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,12.797
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,9.342
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,6.891
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,12.716999999999999
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,3.2880000000000003
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,102.624
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,4.33
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,16.033
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,6.010999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,4.34
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,5.5329999999999995
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,5.611
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,5.885
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,5.194
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,5.093999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,16.821
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,5.544
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,4.352
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,3.908
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,23.549
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,3.643
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,2.887
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,3.492
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,10.239
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,1.3770000000000002
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,1.2860000000000003
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,2.867
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,16.126
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,3.4289999999999994
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,1.1640000000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,3.313
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,22.933
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,7.401999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,1.674
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,4.021
E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2018,0.002
E,空氣污染物申報-有害空氣污染物,重金屬,,,2018,0.001
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,27.865000000000002
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,3.989
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,1.094
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,4.632000000000001
E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2019,0.004
