分類,子分類,項目,來自公司報告,單位,年份,數值
G,資本額,資本額,,元,2020,214500000
G,資本額,資本額,,元,2019,214500000
G,營運狀況,營業收入,,仟元,2020,545917
G,營運狀況,營業成本,,仟元,2020,326404
G,營運狀況,營業費用,,仟元,2020,90464
G,營運狀況,淨利,,仟元,2020,96058
G,營運狀況,營業收入,,仟元,2019,505276
G,營運狀況,營業成本,,仟元,2019,277566
G,營運狀況,營業費用,,仟元,2019,100963
G,營運狀況,淨利,,仟元,2019,99794
G,營運狀況,營業收入,,仟元,2018,430885
G,營運狀況,營業成本,,仟元,2018,242288
G,營運狀況,營業費用,,仟元,2018,86776
G,營運狀況,淨利,,仟元,2018,78203
G,營運狀況,營業收入,,仟元,2017,422564
G,營運狀況,營業成本,,仟元,2017,291022
G,營運狀況,營業費用,,仟元,2017,79293
G,營運狀況,淨利,,仟元,2017,40238
