分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,評估規劃中。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
E,環境違規,違反環境法規金額-misc,,元,2014,200000
E,環境違規,違反環境法規次數-misc,,次,2014,2
E,環境違規,違反環境法規金額-空氣,,元,2014,0
E,環境違規,違反環境法規次數-空氣,,次,2014,0
E,環境違規,違反環境法規金額-水,,元,2014,0
E,環境違規,違反環境法規次數-水,,次,2014,0
S,員工薪資,平均薪資,,仟元,2020,828
S,員工薪資,薪資中位數,,仟元,2020,783
S,員工薪資,平均薪資,,仟元,2019,760
S,員工薪資,薪資中位數,,仟元,2019,629
S,員工薪資,平均薪資,,仟元,2018,769
G,資本額,資本額,,元,2020,3005577950
G,資本額,資本額,,元,2019,3005577950
G,營運狀況,營業收入,,仟元,2020,1476336
G,營運狀況,營業成本,,仟元,2020,1131948
G,營運狀況,營業費用,,仟元,2020,133047
G,營運狀況,淨利,,仟元,2020,176390
G,營運狀況,營業收入,,仟元,2019,788704
G,營運狀況,營業成本,,仟元,2019,727673
G,營運狀況,營業費用,,仟元,2019,158444
G,營運狀況,淨利,,仟元,2019,-264298
G,營運狀況,營業收入,,仟元,2018,1900407
G,營運狀況,營業成本,,仟元,2018,1714389
G,營運狀況,營業費用,,仟元,2018,103626
G,營運狀況,淨利,,仟元,2018,28444
