分類,子分類,項目,來自公司報告,單位,年份,數值
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,3.876
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,2.855
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,1.936
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,4.471
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,5.752
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,4.291
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,19.016000000000002
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,38.471999999999994
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,35.677
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,35.715999999999994
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,34.870000000000005
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,20.161
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,16.217
E,環境違規,違反環境法規金額-misc,,元,2010,0
E,環境違規,違反環境法規次數-misc,,次,2010,0
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,150000
E,環境違規,違反環境法規次數-水,,次,2010,1
S,員工薪資,平均薪資,,仟元,2020,657
S,員工薪資,薪資中位數,,仟元,2020,583
S,員工薪資,平均薪資,,仟元,2019,663
S,員工薪資,薪資中位數,,仟元,2019,518
S,員工薪資,平均薪資,,仟元,2018,652
G,資本額,資本額,,元,2020,552573000
G,資本額,資本額,,元,2019,552573000
