分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司藉由自行盤查之結果，作為每年節能減碳的基準，進而達成預計每年減碳目標1%，朝顯著且具體的作為努力。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,562.75
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,586.8620000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,570.807
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,560.1800000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,590.2310000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,599.601
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,578.92
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,521.5449999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,438.085
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2017,1.69
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,419.324
E,空氣污染物申報-有害空氣污染物,三氯甲烷,,,2018,0.001
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2018,1.208
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,392.98199999999997
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2019,0.905
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,230.69399999999996
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2020,0.6479999999999999
E,空氣污染物申報-有害空氣污染物,甲苯,,,2020,0.035
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,138.68800000000002
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2021,0.22899999999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,176.15200000000002
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2022,0.862
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,58.841
E,空氣污染物申報-有害空氣污染物,二氯甲烷,,,2023,0.524
E,環境違規,違反環境法規金額-misc,,元,2010,200000
E,環境違規,違反環境法規次數-misc,,次,2010,2
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,120000
E,環境違規,違反環境法規次數-水,,次,2010,2
E,環境違規,違反環境法規金額-misc,,元,2011,200000
E,環境違規,違反環境法規次數-misc,,次,2011,2
E,環境違規,違反環境法規金額-空氣,,元,2011,0
E,環境違規,違反環境法規次數-空氣,,次,2011,0
E,環境違規,違反環境法規金額-水,,元,2011,0
E,環境違規,違反環境法規次數-水,,次,2011,0
E,環境違規,違反環境法規金額-misc,,元,2012,300000
E,環境違規,違反環境法規次數-misc,,次,2012,3
E,環境違規,違反環境法規金額-空氣,,元,2012,0
E,環境違規,違反環境法規次數-空氣,,次,2012,0
E,環境違規,違反環境法規金額-水,,元,2012,0
E,環境違規,違反環境法規次數-水,,次,2012,0
E,環境違規,違反環境法規金額-misc,,元,2013,406000
E,環境違規,違反環境法規次數-misc,,次,2013,4
E,環境違規,違反環境法規金額-空氣,,元,2013,0
E,環境違規,違反環境法規次數-空氣,,次,2013,0
E,環境違規,違反環境法規金額-水,,元,2013,0
E,環境違規,違反環境法規次數-水,,次,2013,0
E,環境違規,違反環境法規金額-misc,,元,2014,300000
E,環境違規,違反環境法規次數-misc,,次,2014,2
E,環境違規,違反環境法規金額-空氣,,元,2014,100000
E,環境違規,違反環境法規次數-空氣,,次,2014,1
E,環境違規,違反環境法規金額-水,,元,2014,150000
E,環境違規,違反環境法規次數-水,,次,2014,1
E,環境違規,違反環境法規金額-misc,,元,2016,0
E,環境違規,違反環境法規次數-misc,,次,2016,0
E,環境違規,違反環境法規金額-空氣,,元,2016,100000
E,環境違規,違反環境法規次數-空氣,,次,2016,1
E,環境違規,違反環境法規金額-水,,元,2016,294000
E,環境違規,違反環境法規次數-水,,次,2016,1
E,環境違規,違反環境法規金額-misc,,元,2017,126000
E,環境違規,違反環境法規次數-misc,,次,2017,1
