年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,705756.77,117.14,298140.17,119.35,407616.6,115.57,
2020,579292.96,96.15,239075.27,95.7,340217.69,96.46,
2019,602504.05,100,249808.54,100,352695.51,100,
2018,682538.08,113.28,290430.03,116.26,392108.05,111.17,
2017,728856.47,120.97,307090.82,122.93,421765.65,119.58,
2016,648669.91,107.66,279589.65,111.92,369080.26,104.65,
2015,553965.56,91.94,232728.38,93.16,321237.18,91.08,
2014,652454.58,108.29,280140.34,112.14,372314.24,105.56,
2013,647033.51,107.39,281080,112.52,365953.51,103.76,
2022,713496.33,118.42,300710.22,120.38,412786.12,117.04,T
2023,721235.9,119.71,303280.26,121.41,417955.63,118.5,T
2024,728975.46,120.99,305850.31,122.43,423125.15,119.97,T
2025,736715.02,122.28,308420.36,123.46,428294.67,121.43,T
2026,744454.59,123.56,310990.4,124.49,433464.18,122.9,T
2027,752194.15,124.84,313560.45,125.52,438633.7,124.37,T
2028,759933.71,126.13,316130.5,126.55,443803.22,125.83,T
2029,767673.28,127.41,318700.54,127.58,448972.73,127.3,T
2030,775412.84,128.7,321270.59,128.61,454142.25,128.76,T
2031,783152.4,129.98,323840.64,129.64,459311.77,130.23,T
2032,790891.97,131.27,326410.68,130.66,464481.28,131.69,T
2033,798631.53,132.55,328980.73,131.69,469650.8,133.16,T
2034,806371.09,133.84,331550.78,132.72,474820.32,134.63,T
2035,814110.66,135.12,334120.82,133.75,479989.83,136.09,T
2036,821850.22,136.41,336690.87,134.78,485159.35,137.56,T
2037,829589.78,137.69,339260.92,135.81,490328.87,139.02,T
2038,837329.35,138.97,341830.96,136.84,495498.38,140.49,T
2039,845068.91,140.26,344401.01,137.87,500667.9,141.95,T
2040,852808.47,141.54,346971.06,138.89,505837.42,143.42,T
2041,860548.04,142.83,349541.1,139.92,511006.93,144.89,T
2042,868287.6,144.11,352111.15,140.95,516176.45,146.35,T
2043,876027.16,145.4,354681.2,141.98,521345.97,147.82,T
2044,883766.73,146.68,357251.24,143.01,526515.48,149.28,T
2045,891506.29,147.97,359821.29,144.04,531685,150.75,T
2046,899245.85,149.25,362391.34,145.07,536854.52,152.21,T
2047,906985.42,150.54,364961.38,146.1,542024.03,153.68,T
2048,914724.98,151.82,367531.43,147.13,547193.55,155.15,T
2049,922464.54,153.11,370101.48,148.15,552363.07,156.61,T
2050,930204.11,154.39,372671.52,149.18,557532.58,158.08,T
