分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.065
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.956
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,1.362
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.911
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,1.748
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.731
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,0.001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,1.1139999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,0.001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,0.36
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,0.094
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,4.336
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.052000000000000005
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,4.923
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.045
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,3.5490000000000004
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.022
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,2.362
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.076
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,9.311
E,環境違規,違反環境法規金額-misc,,元,2010,0
E,環境違規,違反環境法規次數-misc,,次,2010,0
E,環境違規,違反環境法規金額-空氣,,元,2010,0
E,環境違規,違反環境法規次數-空氣,,次,2010,0
E,環境違規,違反環境法規金額-水,,元,2010,80000
E,環境違規,違反環境法規次數-水,,次,2010,1
E,環境違規,違反環境法規金額-misc,,元,2012,201200
E,環境違規,違反環境法規次數-misc,,次,2012,3
E,環境違規,違反環境法規金額-空氣,,元,2012,0
E,環境違規,違反環境法規次數-空氣,,次,2012,0
E,環境違規,違反環境法規金額-水,,元,2012,0
E,環境違規,違反環境法規次數-水,,次,2012,0
E,環境違規,違反環境法規金額-misc,,元,2013,0
E,環境違規,違反環境法規次數-misc,,次,2013,0
E,環境違規,違反環境法規金額-空氣,,元,2013,0
E,環境違規,違反環境法規次數-空氣,,次,2013,0
E,環境違規,違反環境法規金額-水,,元,2013,315000
E,環境違規,違反環境法規次數-水,,次,2013,1
E,環境違規,違反環境法規金額-misc,,元,2017,0
E,環境違規,違反環境法規次數-misc,,次,2017,0
E,環境違規,違反環境法規金額-空氣,,元,2017,0
E,環境違規,違反環境法規次數-空氣,,次,2017,0
E,環境違規,違反環境法規金額-水,,元,2017,7344000
E,環境違規,違反環境法規次數-水,,次,2017,1
E,環境違規,違反環境法規金額-misc,,元,2018,100000
E,環境違規,違反環境法規次數-misc,,次,2018,1
E,環境違規,違反環境法規金額-空氣,,元,2018,0
E,環境違規,違反環境法規次數-空氣,,次,2018,0
E,環境違規,違反環境法規金額-水,,元,2018,0
E,環境違規,違反環境法規次數-水,,次,2018,0
E,環境違規,違反環境法規金額-misc,,元,2019,350500
E,環境違規,違反環境法規次數-misc,,次,2019,5
E,環境違規,違反環境法規金額-空氣,,元,2019,0
E,環境違規,違反環境法規次數-空氣,,次,2019,0
E,環境違規,違反環境法規金額-水,,元,2019,0
E,環境違規,違反環境法規次數-水,,次,2019,0
E,環境違規,違反環境法規金額-misc,,元,2020,18000
E,環境違規,違反環境法規次數-misc,,次,2020,2
E,環境違規,違反環境法規金額-空氣,,元,2020,0
E,環境違規,違反環境法規次數-空氣,,次,2020,0
E,環境違規,違反環境法規金額-水,,元,2020,0
E,環境違規,違反環境法規次數-水,,次,2020,0
S,員工薪資,平均薪資,,仟元,2020,435
S,員工薪資,薪資中位數,,仟元,2020,417
S,員工薪資,平均薪資,,仟元,2019,484
S,員工薪資,薪資中位數,,仟元,2019,456
S,員工薪資,平均薪資,,仟元,2018,463
G,資本額,資本額,,元,2020,933568640
G,資本額,資本額,,元,2019,933568640
