分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,55539.65000000001
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,51528.92
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,107068.57
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,58311.759999999995
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,52293.22
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,110604.98
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,59247.950000000004
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,50836.27
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,110084.22
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,114900.78
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,51060.68
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,165961.46
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,11432.151644821135
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,130564.21
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,54956.11
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,185520.32
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,11336.567516683705
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,155947.77000000002
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,52719.42
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,208667.19
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,11263.727093172201
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,126021.33
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,49570.33
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,175591.66
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,12933.776068578785
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,173389.05
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,50232.81
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,223621.86
E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,12116.14432189817
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2021,160285.06
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2021,49918.94
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2021,210204
E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2022,148898.8407
E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2022,48420.0273
E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2022,197318.86800000002
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,0.083
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,8.264
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,0.1
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,10.742999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,0.08199999999999999
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,14.164
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,0.238
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,12.988
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,0.029
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,13.203999999999999
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,0.122
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,14.022
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,0.161
E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,0.003
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,10.09
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,0.169
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,7.6
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,0.732
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,8.448
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,0.157
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.006
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,4.645
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,0.5269999999999999
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.025
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,2.797
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,0.42499999999999993
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.022
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,3.585
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,0.358
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.020999999999999998
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,3.587
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2022,0.168
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2022,0.018000000000000002
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,3.479
E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2023,0.199
E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2023,0.012
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,1.255
E,環境違規,違反環境法規金額-misc,,元,2020,0
E,環境違規,違反環境法規次數-misc,,次,2020,0
E,環境違規,違反環境法規金額-空氣,,元,2020,100000
E,環境違規,違反環境法規次數-空氣,,次,2020,1
E,環境違規,違反環境法規金額-水,,元,2020,0
E,環境違規,違反環境法規次數-水,,次,2020,0
S,員工薪資,平均薪資,,仟元,2020,758
S,員工薪資,薪資中位數,,仟元,2020,671
S,員工薪資,平均薪資,,仟元,2019,702
